logFC	logCPM	F	PValue	FDR	rank
FAM118B	-0.064013272285826	4.40163470740247	0.355122520179781	0.560309322705942	0.659488412766651	-0.25157215146414
COPS7A	-0.0713462106397148	4.08922547225476	0.354732307946377	0.560522333777067	0.659685342442992	-0.251407078442955
ANKFY1	0.0383768453987605	6.73174553271235	0.354616924380388	0.560585350701459	0.659705724523214	0.251358255474496
H2BC5	-0.0359956281875013	9.35957747788378	0.354286481578294	0.560765900313736	0.659770761398433	-0.251218403307875
SLC15A4	-0.0660689830518112	4.13081398259479	0.354270230033215	0.560774782919517	0.659770761398433	-0.251211524080517
ZC3H10	0.0936016943557612	3.1857418472445	0.354264846798905	0.560777725295011	0.659770761398433	0.251209245350932
SNORA10B	0.189746933292971	1.54124702837888	0.354133623846878	0.560849458784376	0.659801384321674	0.251153694880894
ELANE	0.568117039517553	-1.37503616545979	0.353817860880963	0.561022146336655	0.659950758190674	0.251019994640514
ARL5AP4	-0.133311457730715	1.69771512388179	0.353697888093478	0.561087785889686	0.659974193522652	-0.25096918518791
DDR2	-0.315478536939808	-0.122287102959551	0.35318175186712	0.561370348437869	0.660252757866146	-0.250750530515086
BANF1	0.10066799469901	3.92546172919781	0.352869069027262	0.561541666398927	0.660400447750299	0.250618013550741
RBM42	-0.0890530582219042	4.80137842503546	0.352206827852987	0.56190484941793	0.660773737878563	-0.250337219789138
IPP	-0.0684510125116038	4.28978078636845	0.352121128401805	0.561951882399731	0.660775219868251	-0.250300869667459
MLST8	0.0671669050434033	4.87012459799647	0.351551112917587	0.562264913644736	0.66108945214004	0.250059016412178
ANKRD12	0.0373723589362253	7.82525573339638	0.351458935988101	0.562315566352894	0.661095163764995	0.250019893926856
UBE2D4	-0.105733435238653	2.74629339247834	0.350889908558238	0.562628457228788	0.661409153791106	-0.249778305400681
NKX2-4	-0.0608373180633106	4.41627676640534	0.350289242153593	0.562959121650883	0.66171608080797	-0.24952313958204
KRASP1	-0.278162814081412	0.34408630414243	0.350205053710132	0.563005497975189	0.66171608080797	-0.24948736406761
GPR68	-0.173897265399552	1.37297203991084	0.350152119405789	0.563034661438449	0.66171608080797	-0.249464868366966
DENND5A	-0.081519057872041	3.46160961249429	0.350082727262722	0.563072896691957	0.66171608080797	-0.249435376762013
SLX4	-0.0985797957196168	3.36598016830813	0.349698301676794	0.563284809965984	0.661911234568087	-0.249271960174026
SH3D19	-0.209221381965617	0.590430321798369	0.349369208043728	0.563466348028946	0.662070665810343	-0.249132016266939
RGPD1	-0.0999910369905696	2.63718548104377	0.348017737847885	0.564213085528391	0.66287161602354	-0.24855684567645
ZNF142	-0.0726218402978908	3.86804343577347	0.347969372023431	0.564239846058275	0.66287161602354	-0.248536247652131
MRPL53	-0.196820792038471	0.709027774195697	0.395973596131925	0.564311287876225	0.662901599135909	-0.248481262483234
NPTN-IT1	-0.154859766989	1.34054763712862	0.347721098973649	0.564377254013622	0.662925145560672	-0.248430497850771
PSMA2P2	-0.264859517262428	0.183755016603359	0.347352523429011	0.564581367326056	0.663110944489379	-0.248273458815747
RPS3AP6	0.0600250392306285	9.24134291674462	0.347180102293512	0.564676903021289	0.663169197202679	0.248199975846522
CCDC167	-0.0731672619607606	3.79571343009255	0.346920521396906	0.564820793465229	0.663284224718461	-0.248089323427604
STAG3	-0.0473366213730976	7.14097306569654	0.346610991328871	0.564992467520726	0.663431857908671	-0.247957342155765
PACS2	-0.0750143608186099	3.81190814233034	0.346493101095689	0.565057880199067	0.663454701793715	-0.247907064103396
HECTD3	0.0644208691988556	4.74541412184304	0.346220804336178	0.565209024951361	0.663578194876207	0.24779091218922
ZNF56	-0.218621787410524	0.420142423124174	0.345997774153121	0.565332883414044	0.663664035659389	-0.247695752431413
PAQR4	-0.125172273886025	2.1524406922266	0.34592360228912	0.565374086349346	0.663664035659389	-0.247664101070049
ZNF639	-0.0384898160182699	6.02933365936272	0.345529718266675	0.565592992176388	0.663867016428843	-0.247495980183539
SCARNA10	0.170528050963814	1.76812547035117	0.345241228752491	0.565753431453922	0.664001128762915	0.247372803246881
C22orf46	-0.0635373312277972	4.03249766242583	0.345158882434556	0.565799243898075	0.664001128762915	-0.247337637245081
CSNK1G3	-0.0490431337656885	5.15412475933568	0.34464146689238	0.566087272400205	0.66428514585997	-0.247116609447675
DDX18P3	-0.11896331802699	2.82651046785626	0.343739763280825	0.566589924944291	0.664820950702738	-0.246731152335881
TIPARP-AS1	0.160852361132343	1.15248690119996	0.343401273308974	0.56677884666078	0.664986336256126	0.246586366875405
ZC3H3	0.0991446127287935	2.9981854285981	0.343322191758143	0.566823002745333	0.664986336256126	0.246552533578673
PIPOX	-0.183999314875417	1.02589636668575	0.343087556388387	0.566954054741165	0.665086033986954	-0.246452134371422
SMC1A	0.0391188189593242	7.61400600299081	0.342859254615501	0.567081627634551	0.6651816345602	0.246354422800732
FN3KRP	0.0459550162732479	5.18694717196413	0.341968270661248	0.567580053505913	0.665712191453637	0.245972875378992
SNORD116-14	0.197131362618976	0.801442345572525	0.34147792301015	0.567854735188152	0.665980254868484	0.245762748399633
BOP1	0.0558205900935273	5.53713408002917	0.341287995179821	0.567961200350945	0.66605100635794	0.245681331628826
ZNF674	0.0666093247542725	4.23271710478213	0.340965138150346	0.568142271992061	0.666209230645552	0.245542896324039
NBPF2P	0.19395444725762	0.892975506378721	0.340744848937494	0.5682658860647	0.666300059391651	0.245448414584422
DKC1	0.0321318346663579	7.92288156951083	0.340332451846103	0.568497446112664	0.666517431339432	0.245271481973025
DUSP23	-0.112846922226004	2.81931964800016	0.33986170269067	0.568762003230128	0.666750727115705	-0.245069424828717
CLNS1AP1	-0.171889184106924	0.985596266632928	0.339814034724464	0.568788806070235	0.666750727115705	-0.245048959236386
FLOT2	-0.0735362720537431	3.930289676319	0.339403686169391	0.569019643070299	0.666967162013871	-0.244872741109692
CAPN7	-0.0389860100167971	6.38763092776849	0.339224931602381	0.569120258557298	0.66703093712212	-0.244795954853715
TIGD5	-0.0642461633736856	3.99916031325295	0.339046395847268	0.569220786720517	0.66709459953705	-0.244719248796499
THBS3	-0.0952110761876743	3.21216325421512	0.338134841383072	0.569734615145004	0.667642576851472	-0.24432739348035
PIDD1	-0.117450111672976	2.59514994787131	0.337906044397296	0.56986373140296	0.667739677478339	-0.244228982529221
PHYKPL	0.0454959180335309	5.81062369367084	0.337302251763499	0.570204751891158	0.668085041660641	0.243969167749973
RNASEH1P2	-0.112666515321784	2.41577433352196	0.337047128508245	0.570348968885294	0.668172130316421	-0.243859339262383
H2BP3	-0.136921859223913	2.00277627206764	0.337007014202488	0.570371651557859	0.668172130316421	-0.243842067794936
MIEN1	-0.151556831278406	1.8794946070345	0.336796594810532	0.570490663307145	0.668257320310122	-0.243751458883571
SEC13	-0.0430230975450145	6.08270120576842	0.336711632307351	0.570538731752083	0.66825940215603	-0.243714867608196
GGCX	0.0563394297811889	4.49517961031597	0.336433516566282	0.570696136058374	0.66838953595154	0.243595067864932
CDK17	-0.0515965513111307	5.52441741845689	0.335887566685763	0.571005381475095	0.668661673179023	-0.243359798699993
CRYZP1	-0.176562166108072	1.55188942118234	0.335791450544045	0.571059860214696	0.668661673179023	-0.243318365312224
KIF9-AS1	-0.219911868747552	0.642669389251617	0.335778054073682	0.571067454185659	0.668661673179023	-0.243312590089719
DDB1	0.03232206410167	8.60260526434273	0.33567150564854	0.571127859892027	0.668678165888183	0.243266654224544
SNX29	-0.0610859023804892	4.28418344500898	0.335023632863575	0.571495438633747	0.669054265843546	-0.242987231557587
ATL1	-0.251061823231959	0.482609065411289	0.334642147387808	0.571712103679959	0.669092034981031	-0.24282261326802
VCP	0.0331180862522733	8.55229064236644	0.334629043288105	0.571719549126364	0.669092034981031	0.242816957457669
CBWD3	-0.134760776003444	2.48034085505261	0.334603083076437	0.571734299699205	0.669092034981031	-0.242805752646216
SORD	0.0661953382359757	4.72637037286065	0.334564997081781	0.571755941530333	0.669092034981031	0.242789313629075
CCDC144B	0.0818538877112186	3.29030823718756	0.334558832385411	0.571759444688694	0.669092034981031	0.242786652707562
MCCC1-AS1	-0.213631273844971	0.318860748256905	0.367814596742299	0.571844409007016	0.669137220428409	-0.242722120685299
FXNP2	-0.182831363465003	1.25557294339528	0.333684713131566	0.572256614284148	0.669561391803011	-0.24240917894087
ITPRIPL1	0.302300205042368	-0.308988549456331	0.333609088253709	0.572299668430129	0.669561391803011	0.242376505706161
FBXW4	0.0605323848803528	4.66344887393934	0.333095095766645	0.57259246495612	0.669849661596965	0.242154371385167
RNVU1-3	0.188972359372727	1.13731766761631	0.332837535868566	0.572739298843721	0.66992018468163	0.242043016493063
TMEM14EP	0.153954392148465	2.12715584295818	0.332826554375282	0.572745561051584	0.66992018468163	0.242038268036903
MRPL20P1	0.188243558399447	1.5051609607206	0.332654117574329	0.572843911576477	0.669980937172326	0.241963698408989
XPC	-0.0448782507774099	5.37021183593941	0.33243758794423	0.572967459408439	0.670028462609052	-0.241870042257132
TTC4	-0.14172709221307	1.92929053752982	0.33242021579052	0.572977373989246	0.670028462609052	-0.241862527326902
WDR66	0.226863373651943	1.11987882820222	0.331722438029932	0.573375896349846	0.670440178171584	0.241560567933451
RNPEPL1	0.074641622130218	4.02632234415018	0.330991014085192	0.573794241396401	0.670865604419245	0.241243814651046
RPL36AP26	0.140065456148423	3.31061402963474	0.330923873793428	0.573832674104242	0.670865604419245	0.24121472660384
HAUS7	-0.234193911498917	0.37934783335095	0.330628349246276	0.574001901812878	0.671009106370614	-0.241086668672635
SPDYE5	0.214240218978401	0.694001192095868	0.330362236892235	0.574154374156863	0.671131643150845	0.240971322182945
MIR1302-2HG	0.0844689214174928	3.31050568702124	0.330283150090056	0.574199703834586	0.671131643150845	0.240937035843411
LINC00852	-0.219643875881264	0.843623147796607	0.330144599509548	0.574279133585238	0.671170140255545	-0.240876963508879
C5orf34	-0.0696573737909044	3.82716273522551	0.329909192410578	0.574414141682571	0.671233967074728	-0.24077487660158
LTBP3	-0.118032807940727	2.24586129032586	0.329859409550006	0.574442700899244	0.671233967074728	-0.240753284511509
PPP4R2	-0.040707017128097	6.92747974919443	0.329806184605369	0.574473237961226	0.671233967074728	-0.240730198266351
DNAJC18	0.220348777132797	0.829981251305089	0.329555342110814	0.574617199923225	0.671347838952062	0.240621378483389
RMC1	0.0542072445451196	5.02327888646353	0.328304932108652	0.575335927947519	0.672133159816329	0.240078504781812
RAG1	-0.207267524675396	0.673114849282723	0.327345435965985	0.575888687972826	0.67269071359659	-0.239661452116439
RAB4B	0.138478090477145	1.87191763399566	0.327314753457222	0.575906381916061	0.67269071359659	0.23964810880197
AKR7A3	0.234008156399546	0.165389219376279	0.327188595226872	0.575979146353411	0.672721274818595	0.239593240166353
PTTG1	-0.0380868708452891	6.58605500789771	0.326841501926752	0.576179436964553	0.672873540205331	-0.239442245139571
VTRNA1-1	0.127015374627804	2.38270282300294	0.326801141089839	0.576202736493371	0.672873540205331	0.239424683505886
HAUS6	-0.0332918357200008	7.63829672195089	0.326650545024745	0.576289689722325	0.672908168314235	-0.239359150220406
USP12PX	0.0843332467705852	3.09704350431665	0.326588337108837	0.576325616031948	0.672908168314235	0.23933207683703
ZNF19	-0.131718916944335	1.67458604154759	0.326376062281143	0.576448243528367	0.672996914158957	-0.239239679798732
RNF24	0.0605879720415002	5.13989367536011	0.326191437615958	0.576554941495076	0.673067049605605	0.239159301289971
C3orf38	-0.0442660537264073	5.50190596252372	0.325379734612201	0.577024520318046	0.673560764559822	-0.238805731363235
ZNF273	-0.0467030433914226	5.18242994857354	0.323740978709421	0.57797495477959	0.674615657114987	-0.238090980328059
SPATA6L	0.232683540213566	0.163888137087829	0.323285795135134	0.578239520324941	0.674869893719043	0.237892229385345
RELA	0.0894357580702256	3.36179813901387	0.322729885314533	0.5785629690138	0.675192806845854	0.237649366864378
STXBP5	0.0393021606887294	6.81362777900662	0.322398901313068	0.578755724602811	0.675363159030489	0.23750470024852
ARL6IP5	-0.0437562921969909	6.50075184488999	0.322254939332531	0.578839605215801	0.675406445271202	-0.237441761350123
RAB40C	0.0785892252846433	3.39448624159198	0.321865649132661	0.579066553804473	0.67559472607746	0.237271518675049
ANKRD20A4	0.205449161060388	0.480160489243919	0.32181762265899	0.57909456500987	0.67559472607746	0.237250511041931
RNPS1P1	-0.0639478952161961	4.18627333256103	0.320949193197779	0.579601554742664	0.676131559132533	-0.236870458233206
BSCL2	-0.0996076693543754	2.41646321805486	0.320331478820711	0.579962734644475	0.676498225382001	-0.236599911020189
ELOC	-0.0441492908287022	5.65130425421228	0.320000596429313	0.580156394045685	0.676669443681305	-0.236454916927746
TBC1D23	0.0365214111072672	7.6585326007412	0.31991279422402	0.58020780549949	0.67667473583702	0.236416432957424
CPSF7	-0.0674512796469297	4.39051057014638	0.31948067859729	0.580460962518682	0.676877824226371	-0.236226982355731
RANBP6	-0.0336868846365514	6.93479110680752	0.319401402043359	0.580507431860795	0.676877824226371	-0.236192215898753
MLX	-0.0509950452041792	5.39896004342429	0.31937551766989	0.580522606106034	0.676877824226371	-0.236180863753229
HNRNPA1P59	0.217231832484824	0.694964848835968	0.319199130280686	0.580626031863102	0.676943740589221	0.236103496852504
IRF2	-0.0808720583097026	3.36986935135033	0.318976413665937	0.580756677483094	0.677041378999108	-0.236005788023829
RPL23AP11	0.203139766694703	0.557499613229714	0.318337615304679	0.581131734433918	0.677423911360468	0.235725407966451
GALNT18	-0.330022915750581	-0.638285085789262	0.383804929864781	0.58151007137359	0.677762513558357	-0.235442759174401
FHP1	-0.133755840922434	1.55494770485052	0.338595313885817	0.581516105079926	0.677762513558357	-0.235438252989725
KCNK12	-0.268579331444679	-0.0688504665745917	0.317597537960529	0.581566882842161	0.677766975111765	-0.23540033221849
DGUOK-AS1	-0.199039410023239	1.30742789697575	0.317487997846545	0.581631347270759	0.677787385308418	-0.235352195030995
DUS1L	-0.0464001490844825	6.01595536781026	0.316653902619933	0.582122699247439	0.678276707710909	-0.234985465539549
GUSB	0.0445037116802772	5.87306912939976	0.31661570600515	0.582145220874076	0.678276707710909	0.234968663533749
LINC01962	0.204482523357341	0.591249394457086	0.316351166832673	0.582301249068361	0.67840374719965	0.23485227830531
BRCC3	-0.0557299563866732	4.41629376441808	0.316046175386044	0.582481244252197	0.678546758650229	-0.234718054248579
SNORA74B	-0.0795894036130736	4.01286448727093	0.315983903473795	0.582518009140502	0.678546758650229	-0.23469064343595
ZNF530	0.0935347095702244	3.3223628228195	0.314939965554453	0.583135061321346	0.679210726580196	0.234230845595564
MADD-AS1	0.250297425836755	0.537759716138633	0.314493540041641	0.583399350165343	0.679415995356309	0.234034058964308
GMNN	-0.0376530657759791	6.82707630015569	0.314483287946675	0.58340542244644	0.679415995356309	-0.234029538656824
TMEM222	-0.0767319357147132	3.73295833594381	0.314084351386166	0.583641813418869	0.679636461927466	-0.233853601825569
IL9RP3	0.292517146108882	-0.241592792077075	0.31387149126078	0.583768025888166	0.679728603139342	0.233759695851281
SYVN1	0.0846662861439197	3.44902491780317	0.313711082475415	0.583863175625649	0.679784563539952	0.233688914930077
A2M	-0.146643579494689	1.58327124301646	0.313612955906889	0.583921397325628	0.679797523531675	-0.233645610088354
PTP4A2P2	-0.174756668931803	1.50510334335269	0.313516951083208	0.583978371832643	0.679809029576327	-0.233603237078823
GSDMB	0.107205750900527	2.78380310697229	0.31323348613217	0.584146663039014	0.679950107049767	0.233478099887848
NUP88	-0.0423594779501048	6.03539349868963	0.312948246474476	0.584316109953135	0.680092506916347	-0.233352139759729
ITGA7	0.196282296062196	0.403825722047082	0.326093595497363	0.584633646491043	0.680407233210634	0.233116193999275
WBP2NL	0.161747173551257	1.22542259221605	0.311875152323495	0.584954502150298	0.680725771305256	0.232877912094728
PPP1R35	-0.13750980509143	2.13878765034221	0.311730132138716	0.585040887495825	0.680771421238894	-0.232813780766896
CRYBB1	0.774428564145932	-1.67980743802214	0.311605604081769	0.58511508739614	0.680802885600925	0.232758703310557
TFDP2	-0.0309317918775171	7.38631702955996	0.311314312686316	0.585288729845909	0.680950040623431	-0.232629838456904
IL17RE	-0.162262788243567	0.945472908569432	0.311010500992143	0.585469950572778	0.681105988110937	-0.232495390318905
HSF2BP	0.175059577046373	0.959445797288035	0.310830726036771	0.585577239840889	0.681175909294366	0.232415811737239
CD274	0.127009326545508	1.72677513710716	0.310498839471633	0.585775417016052	0.681351536543689	0.232268858120957
TIGD1	-0.0632070085876375	3.96845345908498	0.310223368277597	0.585940013855793	0.681488079279908	-0.232146843000519
BRD3	0.0737699331605844	3.74008196051575	0.309774271591444	0.586208561340235	0.681745491944545	0.231947843155054
ERI1	-0.0348050199070592	8.07077159145647	0.308985376902399	0.586680923367909	0.682239875119956	-0.231598033158724
RFC5	0.0365052180190976	6.15284686326726	0.308192397431008	0.587156536039786	0.682645261271115	0.231246100327535
RPL12	0.0495322276733777	7.70402467173464	0.308180589126365	0.58716362452867	0.682645261271115	0.231240857308279
PSMC1	0.167546798420808	1.24217611444172	0.308112491285811	0.587204506956969	0.682645261271115	0.231210619748951
OSM	-0.0721848627138819	4.55332067482089	0.308088886733162	0.587218679306228	0.682645261271115	-0.231200138053509
PMPCAP1	-0.160942301452682	1.04021438455747	0.307689377426947	0.587458656636414	0.68286924609093	-0.231022692165106
SNORD6	0.17453532122377	0.959595078991143	0.30745707349699	0.587598291716923	0.682976565155032	0.230919475473667
EIF1P3	-0.123452565425603	2.29748694770779	0.307113851133545	0.587804726181098	0.683161502870166	-0.230766926350988
RPL21P5	-0.205098569518904	0.461667454154951	0.306949708374476	0.587903505338253	0.683221301164307	-0.230693950349238
ZNF250	0.0701396886768304	3.75865631731241	0.306340435432426	0.588270463937596	0.683592724575636	0.23042295625463
ZC3H4	-0.0493881135164565	5.0986126272099	0.306234809897989	0.58833413007712	0.683611679152713	-0.230375956857811
UBN2	-0.0353192957905158	7.28151248421647	0.305610753283664	0.588710578398465	0.683994037002836	-0.230098160384867
CKS1BP2	0.148662641887005	1.94722667881702	0.305175616823936	0.588973365099439	0.684232799933086	0.22990434468979
ACADM	0.0406952169710074	6.48089899554963	0.305113537733047	0.589010875919123	0.684232799933086	0.229876686014167
CCZ1	0.0595260942308275	4.07646378920328	0.304441544458362	0.589417245285733	0.684649770916064	0.229577161626802
LINC01424	-0.177550028583183	1.16320408961588	0.304198917831801	0.589564112347475	0.684765268794605	-0.229468960501475
CMTM3	-0.116956499555876	1.90245855153116	0.30377899354633	0.589818484021316	0.685005602198851	-0.229281621437197
ASPDH	-0.1806662695758	0.62448457457474	0.317084524394592	0.589989808705564	0.685149455270977	-0.229155490156439
TMED1	-0.084267619067805	3.37457505149354	0.3033847142782	0.590057532069993	0.685172983668149	-0.229105641506331
MAZ	-0.0917311537696309	3.74991907329502	0.303271784281924	0.590126038234785	0.685197417192742	-0.229055222486566
WFIKKN1	0.221952201645353	0.48072022431236	0.30268672596026	0.590481218522781	0.685554491388239	0.228793911465601
EIF4G2	-0.0394395142881481	8.84216794299904	0.302608822406345	0.590528546717425	0.685554491388239	-0.228759103330413
SRGN	-0.0964678900710931	3.13489445396296	0.302481377236352	0.590605989877333	0.685573916660164	-0.228702152769719
PPIAP31	-0.0583427367331508	6.17031951236053	0.302359115103084	0.590680303709634	0.685573916660164	-0.228647510491187
SLC45A3	0.212383831219192	0.360882207498083	0.302346864286739	0.590687751137373	0.685573916660164	0.228642034844951
SFPQ	-0.0313119704863483	9.586328788634	0.302136107724262	0.590815903854891	0.685667528583424	-0.228547822663648
TTC3-AS1	-0.274072253215047	0.116410321851766	0.302014135498439	0.590890097212385	0.68569850830852	-0.228493288345015
LPAR6	-0.0986837588173991	2.34406517661169	0.301463314398597	0.591225396865891	0.686032459541516	-0.228246918520855
C20orf27	0.076709520240068	4.18809410481086	0.301222507797048	0.591372108945939	0.68613311260896	0.228139162083339
CMPK1	0.0404926187643058	7.36637736557867	0.301164931835309	0.591407198683381	0.68613311260896	0.228113393490249
HSPD1P5	-0.0997115846788252	2.6700740674781	0.300901974247752	0.591567514598515	0.686263953772434	-0.22799568291377
VSIG10L	0.215846935791629	1.29638963027983	0.30064525232982	0.591724117733315	0.686390467143282	0.227880729210336
AURKB	0.0636850599219605	4.13664781121995	0.300558834984823	0.591776853019741	0.686396484829903	0.227842025999308
MRTFA	-0.0855116622599458	3.11747773124665	0.300141231620652	0.592031831666625	0.686605543304908	-0.227654942017766
HERC2	-0.0305761502679834	7.34702582153538	0.300107861221617	0.592052216892456	0.686605543304908	-0.227639988364599
CXorf40B	0.0567201194859732	4.28638146253425	0.299907933200399	0.592174379622935	0.686692051107453	0.22755038625621
DOCK3	0.25524025847039	0.207912629073934	0.299783229119954	0.592250605097136	0.686725279934318	0.22749448689019
KRT18P31	-0.11274070591641	2.05873527849497	0.299223669017477	0.592592893313549	0.687066983204111	-0.227243561113169
CD99L2	0.0824120046936382	3.66491838403109	0.299045284359217	0.592702101251041	0.687138414203343	0.227163533094853
RLF	0.0359433938167188	6.56525204604227	0.298398766317061	0.593098261408942	0.687542479860233	0.22687334904306
HAX1	-0.0319714967852284	6.86410632398349	0.298127593328516	0.593264592951818	0.687680075787092	-0.226751570328486
CENPP	0.0534074737070455	4.53894154820058	0.297814509854343	0.593456754961348	0.68784758848832	0.226610922481801
GANAB	-0.0402114838338797	7.05468127003378	0.297131306172217	0.593876547029615	0.688278888320449	-0.22630382524788
STIM2	0.0517957317465681	4.46616394533339	0.296701527837974	0.594140947128249	0.688530040358304	0.226110515795264
SMG1P1	0.0464326012329126	6.64409521967101	0.296610848622403	0.594196765141892	0.6885394526881	0.226069716862295
PRUNE2	-0.161236256082647	0.973309948881629	0.310422741951816	0.594331385345095	0.688640170065157	-0.225971334991188
GET4	0.113885759289804	2.34556208999651	0.295281033120512	0.5950166263618	0.689378813656416	0.225470898748258
CA5BP1	-0.0738523853730406	3.46964130191039	0.29519967262213	0.595066865360774	0.689381692347976	-0.225434231539284
MTIF2P1	-0.159745956012349	2.1714391291598	0.295082241437026	0.595139393500681	0.689410390352739	-0.225381301938639
ZNF841	0.0807545850053259	3.93866240804215	0.294244907287842	0.595657098182889	0.689954735566732	0.225003678553831
FCF1P7	-0.163709616761492	0.845802431735558	0.293863164142523	0.595893441150104	0.690156731993418	-0.224831394719522
ARID2	-0.0378489895737458	6.88683192460068	0.293808819000302	0.595927103373369	0.690156731993418	-0.22480686196938
MIR548AA1	-0.192866311697629	0.498281243263912	0.293576381804517	0.59607112453294	0.690268149667697	-0.22470191618386
S100A3	0.229310116889228	0.0143316651722389	0.29232477159326	0.596847922590795	0.691112265221843	0.224136313415464
TIAM2	-0.0780049228547058	3.14027977526114	0.292004532151698	0.597047024598285	0.691287363418418	-0.223991461635675
SCD	-0.0412956389730391	9.49842923260518	0.291552165632102	0.597328516854405	0.691557820940748	-0.223786751255142
SIRT7	0.0474058585573645	5.09878936099825	0.291446147613571	0.597394529481684	0.691567981156716	0.223738758676644
SLC25A46	0.0416982355901029	6.80972649427833	0.291348851193464	0.597455125356067	0.691567981156716	0.223694708860357
HM13	-0.0664330093031258	4.66319906180784	0.291307295627828	0.597481010043402	0.691567981156716	-0.223675893500198
ABCF1	-0.0370869908431814	7.34072703385213	0.290567811574214	0.597942033201643	0.692046114912123	-0.223340916146848
BORCS5	-0.0737411983375915	3.51550531418255	0.289990334594856	0.598302587233483	0.692407900376989	-0.223079119138907
APTX	-0.0457158077381308	5.12457079498158	0.289900653452511	0.598358622610906	0.692417240562007	-0.223038446214902
SFXN5	0.0589998207332653	4.3631814633769	0.289559426364983	0.598571934526415	0.69260856418911	0.222883649951646
ZNF227	0.050791889516944	4.73846936647434	0.28922315093153	0.598782311326455	0.692796461193292	0.222731037665626
HCN3	-0.0710429703298375	4.10948784541981	0.289109587157956	0.598853393794036	0.692823176214994	-0.222679484888208
TPM1-AS	0.137019050750112	1.50049035213432	0.28892834339314	0.598966876585102	0.692849181192311	0.222597193827826
DPRXP1	-0.229190775431446	0.27503719008437	0.288920384919014	0.598971860714883	0.692849181192311	-0.222593579986828
METTL15	-0.0498085009100005	4.99149794454124	0.288703611717786	0.599107653020221	0.692950731431769	-0.222495132682672
FOXK2	-0.0431020859746664	5.56365088402057	0.28802144374879	0.599535414254639	0.693389940729047	-0.222185158251353
ANKRD18DP	-0.253237437088646	-0.15314273317977	0.31902947527876	0.599623356647835	0.693436095214944	-0.22212145876954
NOX5	-0.217546199721909	0.21113575046135	0.310655505318721	0.600052663887177	0.693876983008274	-0.221810631896527
PHIP	-0.0318303790807724	8.97987703840782	0.286708158530488	0.600360784876765	0.694177676450219	-0.221587683297254
DCAF10	0.0358424179825253	6.46790379189734	0.286621835002233	0.600415123351106	0.694184904749044	0.221548377212887
ZNF141	0.0652305703367422	3.93688387330021	0.285902560036512	0.600868302875213	0.694653224978503	0.221220705371803
CA3	-0.0737986916441982	4.5058139537594	0.285797413725452	0.600934612407711	0.694674252459779	-0.221172780934735
RN7SKP86	0.287232727905982	0.0426008761596772	0.285651193844402	0.601026850953101	0.694725247846823	0.221106125401123
VHL	-0.0332813153970366	6.56697901578167	0.284295016057407	0.601883820895235	0.695660115167624	-0.220487330691424
CEP104	0.0586996857777018	4.65827822685458	0.283783118428899	0.602207979221004	0.695942291792279	0.220253494408291
LINC01719	-0.190379511965674	0.497806504567855	0.283757239331672	0.602224377186835	0.695942291792279	-0.220241668844095
ARFGAP3	0.0353907159995166	6.26544916292638	0.283627066386055	0.602306874358736	0.695981912930658	0.220182180032095
TAF13	-0.0568435519539169	4.31696500422899	0.283325078709217	0.602498353817735	0.69614744963285	-0.220044135356995
CCT7P2	0.146446028419194	2.43916285706186	0.28230457578689	0.603146398585373	0.696840448977867	0.219577261025805
GOLGA2P10	-0.064305881754043	3.69605275029748	0.281703250289038	0.603528966277684	0.697226645101204	-0.219301881171156
ADHFE1	-0.119060339482305	1.72940999195057	0.281529782629964	0.603639425959656	0.697298451880739	-0.219222402565196
TNFRSF14-AS1	-0.103707283092262	2.21415527527337	0.280597196242374	0.604234029134863	0.697929464281556	-0.218794819861586
TPRN	0.0881017950039362	3.16795197711371	0.280150725560514	0.604519144922762	0.698202926322505	0.218589940621818
ASB7	-0.0707633754863949	4.21347999347492	0.279914115972121	0.604670362768404	0.698321708553975	-0.218481317323563
RPL29P12	0.242904517737696	0.212881444577329	0.279616014165317	0.604860998185819	0.698485990705582	0.218344418168739
PSPN	-0.139367684324221	1.43167276363592	0.279050321440251	0.605223118940421	0.698848259880332	-0.218084490700929
ELF2	-0.0321555680390854	6.32878803832847	0.278452709134205	0.605606188279922	0.6992346584027	-0.217809695723816
PC	0.0601337037987011	4.03551250260227	0.278264188891599	0.605727139894068	0.699318377440081	0.217722967128881
SAXO1	-0.199782028155544	0.360947910477309	0.277846621607352	0.605995233026287	0.699549991485267	-0.217530792134904
SGPP2	-0.227262849671037	0.161240041014681	0.277800790657059	0.606024673975807	0.699549991485267	-0.217509693402372
UBAC2-AS1	0.157767679919822	1.00104999944418	0.277494591730466	0.606221450968367	0.699626732018287	0.217368700313549
ARHGAP26	-0.211253913904911	0.553758639281362	0.277479938934079	0.606230871017623	0.699626732018287	-0.21736195188256
HSD17B1	0.226887304994786	0.0159761372863868	0.277402194498662	0.606280857047752	0.699626732018287	0.217326144134779
RRP12	0.0551820670688252	5.26772123009927	0.277395734527246	0.606285010913603	0.699626732018287	0.21732316862464
CIP2A	-0.0333494849046928	7.10748424374569	0.276324804229627	0.606974501048239	0.700295681592896	-0.216829553219061
HGSNAT	-0.0611695092942636	3.91482742931585	0.276298163770461	0.606991674756998	0.700295681592896	-0.216817265484695
TOB2	0.0537119005984313	4.30905444320867	0.276266716454165	0.607011948568996	0.700295681592896	0.216802760083707
